x,y,id
-90.51,38.36,37562
-90.21,38.36,37563
-89.91,38.36,37564
-89.61,38.36,37565
-89.31,38.36,37914
-89.01,38.36,37915
-88.71,38.36,37916
-88.41,38.36,37917
-88.11,38.36,37918
-87.81,38.36,38267
-87.51,38.36,38268
-87.21,38.36,38269
-86.91,38.36,38270
-86.61,38.36,38271
-86.31,38.36,38620
-86.01,38.36,38621
-85.71,38.36,38622
-85.41,38.36,38623
-85.11,38.36,38973
-84.81,38.36,38973
-84.51,38.36,38974
-84.21,38.36,38975
-83.91,38.36,39325
-83.61,38.36,39326
-83.31,38.36,39326
-83.01,38.36,39327
-82.71,38.36,39677
-82.41,38.36,39678
-82.11,38.36,39678
-81.81,38.36,39679
-81.51,38.36,40029
-81.21,38.36,40030
-80.91,38.36,40031
-80.61,38.36,40380
-80.31,38.36,40381
-80.01,38.36,40382
-79.71,38.36,40383
-79.41,38.36,40732
-79.11,38.36,40733
-78.81,38.36,40734
-78.51,38.36,41084
-78.21,38.36,41084
-77.91,38.36,41085
-77.61,38.36,41435
-77.31,38.36,41435
-77.01,38.36,41785
-76.71,38.36,41786
-76.41,38.36,41438
-76.11,38.36,42137
-75.81,38.36,42137
-75.51,38.36,42138
-75.21,38.36,42139
-74.91,38.36,42139
-74.61,38.36,NA
-74.31,38.36,NA
-74.01,38.36,NA
-73.71,38.36,NA
-73.41,38.36,NA
-73.11,38.36,NA
-72.81,38.36,NA
-72.51,38.36,NA
-72.21,38.36,NA
-71.91,38.36,NA
-71.61,38.36,NA
-71.31,38.36,NA
-71.01,38.36,NA
-70.71,38.36,NA
-70.41,38.36,NA
-70.11,38.36,NA
-69.81,38.36,NA
-69.51,38.36,NA
-69.21,38.36,NA
-68.91,38.36,NA
-68.61,38.36,NA
-68.31,38.36,NA
-68.01,38.36,NA
-67.71,38.36,NA
-67.41,38.36,NA
-67.11,38.36,NA
-124.71,38.66,NA
-124.41,38.66,NA
-124.11,38.66,NA
-123.81,38.66,NA
-123.51,38.66,38171
-123.21,38.66,37823
-122.91,38.66,37824
-122.61,38.66,37475
-122.31,38.66,37476
-122.01,38.66,37477
-121.71,38.66,37478
-121.41,38.66,37479
-121.11,38.66,37479
-120.81,38.66,37131
-120.51,38.66,37132
-120.21,38.66,37133
-119.91,38.66,37134
-119.61,38.66,37134
-119.31,38.66,37135
-119.01,38.66,37136
-118.71,38.66,37137
-118.41,38.66,36789
-118.11,38.66,36789
-117.81,38.66,36790
-117.51,38.66,36791
-117.21,38.66,36792
-116.91,38.66,36793
-116.61,38.66,36793
-116.31,38.66,36794
-116.01,38.66,36446
-115.71,38.66,36447
-115.41,38.66,36448
-115.11,38.66,36448
-114.81,38.66,36449
-114.51,38.66,36450
-114.21,38.66,36451
-113.91,38.66,36452
-113.61,38.66,36453
-113.31,38.66,36453
-113.01,38.66,36454
-112.71,38.66,36455
-112.41,38.66,36456
-112.11,38.66,36108
-111.81,38.66,36108
-111.51,38.66,36109
-111.21,38.66,36110
-110.91,38.66,36111
-110.61,38.66,36112
-110.31,38.66,36112
-110.01,38.66,36113
-109.71,38.66,36114
-109.41,38.66,36115
-109.11,38.66,36116
-108.81,38.66,36117
-108.51,38.66,36117
-108.21,38.66,36118
-107.91,38.66,36119
-107.61,38.66,36120
-107.31,38.66,36121
-107.01,38.66,36121
-106.71,38.66,36122
-106.41,38.66,36123
-106.11,38.66,36124
-105.81,38.66,36125
-105.51,38.66,36126
-105.21,38.66,36126
-104.91,38.66,36127
-104.61,38.66,36128
-104.31,38.66,36129
-104.01,38.66,36130
-103.71,38.66,36130
-103.41,38.66,36131
-103.11,38.66,36132
-102.81,38.66,36133
-102.51,38.66,36134
-102.21,38.66,36135
-101.91,38.66,36135
-101.61,38.66,36485
-101.31,38.66,36486
-101.01,38.66,36487
-100.71,38.66,36488
-100.41,38.66,36488
-100.11,38.66,36489
-99.81,38.66,36490
-99.51,38.66,36491
-99.21,38.66,36492
-98.91,38.66,36493
-98.61,38.66,36493
-98.31,38.66,36494
-98.01,38.66,36495
-97.71,38.66,36845
-97.41,38.66,36846
-97.11,38.66,36846
-96.81,38.66,36847
-96.51,38.66,36848
-96.21,38.66,36849
-95.91,38.66,36850
-95.61,38.66,36850
-95.31,38.66,37200
-95.01,38.66,37201
-94.71,38.66,37202
-94.41,38.66,37203
-94.11,38.66,37203
-93.81,38.66,37204
-93.51,38.66,37205
-93.21,38.66,37206
-92.91,38.66,37556
-92.61,38.66,37556
-92.31,38.66,37557
-92.01,38.66,37558
-91.71,38.66,37559
-91.41,38.66,37560
-91.11,38.66,37909
-90.81,38.66,37910
-90.51,38.66,37911
-90.21,38.66,37912
-89.91,38.66,37913
-89.61,38.66,38262
-89.31,38.66,38263
-89.01,38.66,38264
-88.71,38.66,38265
-88.41,38.66,38266
-88.11,38.66,38615
-87.81,38.66,38616
-87.51,38.66,38617
-87.21,38.66,38618
-86.91,38.66,38619
-86.61,38.66,38968
-86.31,38.66,38969
-86.01,38.66,38970
-85.71,38.66,38971
-85.41,38.66,38972
-85.11,38.66,39321
-84.81,38.66,39322
-84.51,38.66,39323
-84.21,38.66,39324
-83.91,38.66,39673
-83.61,38.66,39674
-83.31,38.66,39675
-83.01,38.66,39676
-82.71,38.66,40025
-82.41,38.66,40026
-82.11,38.66,40027
-81.81,38.66,40028
-81.51,38.66,40378
-81.21,38.66,40378
-80.91,38.66,40379
-80.61,38.66,40729
-80.31,38.66,40730
-80.01,38.66,40730
-79.71,38.66,40731
-79.41,38.66,41081
-79.11,38.66,41082
-78.81,38.66,41083
-78.51,38.66,41432
-78.21,38.66,41433
-77.91,38.66,41434
-77.61,38.66,41435
-77.31,38.66,41784
-77.01,38.66,41785
-76.71,38.66,41786
-76.41,38.66,42135
-76.11,38.66,42137
-75.81,38.66,42137
-75.51,38.66,42487
-75.21,38.66,42487
-74.91,38.66,NA
-74.61,38.66,NA
-74.31,38.66,NA
-74.01,38.66,NA
-73.71,38.66,NA
-73.41,38.66,NA
-73.11,38.66,NA
-72.81,38.66,NA
-72.51,38.66,NA
-72.21,38.66,NA
-71.91,38.66,NA
-71.61,38.66,NA
-71.31,38.66,NA
-71.01,38.66,NA
-70.71,38.66,NA
-70.41,38.66,NA
-70.11,38.66,NA
-69.81,38.66,NA
-69.51,38.66,NA
-69.21,38.66,NA
-68.91,38.66,NA
-68.61,38.66,NA
-68.31,38.66,NA
-68.01,38.66,NA
-67.71,38.66,NA
-67.41,38.66,NA
-67.11,38.66,NA
-124.71,38.96,NA
-124.41,38.96,NA
-124.11,38.96,NA
-123.81,38.96,38171
-123.51,38.96,38171
-123.21,38.96,38172
-122.91,38.96,38173
-122.61,38.96,37824
-122.31,38.96,37825
-122.01,38.96,37826
-121.71,38.96,37827
-121.41,38.96,37828
-121.11,38.96,37829
-120.81,38.96,37480
-120.51,38.96,37481
-120.21,38.96,37482
-119.91,38.96,37483
-119.61,38.96,37484
-119.31,38.96,37484
-119.01,38.96,37485
-118.71,38.96,37486
-118.41,38.96,37138
-118.11,38.96,37138
-117.81,38.96,37139
-117.51,38.96,37140
-117.21,38.96,37141
-116.91,38.96,37142
-116.61,38.96,37143
-116.31,38.96,37143
-116.01,38.96,37144
-115.71,38.96,36796
-115.41,38.96,36797
-115.11,38.96,36798
-114.81,38.96,36798
-114.51,38.96,36799
-114.21,38.96,36800
-113.91,38.96,36801
-113.61,38.96,36802
-113.31,38.96,36802
-113.01,38.96,36803
-112.71,38.96,36804
-112.41,38.96,36805
-112.11,38.96,36806
-111.81,38.96,36457
-111.51,38.96,36458
-111.21,38.96,36459
-110.91,38.96,36460
-110.61,38.96,36461
-110.31,38.96,36462
-110.01,38.96,36462
-109.71,38.96,36463
-109.41,38.96,36464
-109.11,38.96,36465
-108.81,38.96,36466
-108.51,38.96,36466
-108.21,38.96,36467
-107.91,38.96,36468
-107.61,38.96,36469
-107.31,38.96,36470
-107.01,38.96,36470
-106.71,38.96,36471
-106.41,38.96,36472
-106.11,38.96,36473
-105.81,38.96,36474
-105.51,38.96,36475
-105.21,38.96,36475
-104.91,38.96,36476
-104.61,38.96,36477
-104.31,38.96,36478
-104.01,38.96,36479
-103.71,38.96,36479
-103.41,38.96,36480
-103.11,38.96,36481
-102.81,38.96,36482
-102.51,38.96,36483
-102.21,38.96,36483
-101.91,38.96,36833
-101.61,38.96,36834
-101.31,38.96,36835
-101.01,38.96,36836
-100.71,38.96,36837
-100.41,38.96,36837
-100.11,38.96,36838
-99.81,38.96,36839
-99.51,38.96,36840
-99.21,38.96,36841
-98.91,38.96,36841
-98.61,38.96,36842
-98.31,38.96,36843
-98.01,38.96,36844
-97.71,38.96,37194
-97.41,38.96,37194
-97.11,38.96,37195
-96.81,38.96,37196
-96.51,38.96,37197
-96.21,38.96,37198
-95.91,38.96,37198
-95.61,38.96,37199
-95.31,38.96,37549
-95.01,38.96,37550
-94.71,38.96,37551
-94.41,38.96,37551
-94.11,38.96,37552
-93.81,38.96,37553
-93.51,38.96,37554
-93.21,38.96,37555
-92.91,38.96,37904
-92.61,38.96,37905
-92.31,38.96,37906
-92.01,38.96,37907
-91.71,38.96,37908
-91.41,38.96,37908
-91.11,38.96,38258
-90.81,38.96,38259
-90.51,38.96,38260
-90.21,38.96,38261
-89.91,38.96,38261
-89.61,38.96,38611
-89.31,38.96,38612
-89.01,38.96,38613
-88.71,38.96,38614
-88.41,38.96,38614
-88.11,38.96,38964
-87.81,38.96,38965
-87.51,38.96,38966
-87.21,38.96,38967
-86.91,38.96,38967
-86.61,38.96,39317
-86.31,38.96,39318
-86.01,38.96,39319
-85.71,38.96,39319
-85.41,38.96,39320
-85.11,38.96,39670
-84.81,38.96,39671
-84.51,38.96,39672
-84.21,38.96,39672
-83.91,38.96,40022
-83.61,38.96,40023
-83.31,38.96,40024
-83.01,38.96,40024
-82.71,38.96,40374
-82.41,38.96,40375
-82.11,38.96,40376
-81.81,38.96,40377
-81.51,38.96,40726
-81.21,38.96,40727
-80.91,38.96,40728
-80.61,38.96,40729
-80.31,38.96,41078
-80.01,38.96,41079
-79.71,38.96,41080
-79.41,38.96,41430
-79.11,38.96,41430
-78.81,38.96,41431
-78.51,38.96,41781
-78.21,38.96,41782
-77.91,38.96,41782
-77.61,38.96,42132
-77.31,38.96,42133
-77.01,38.96,42134
-76.71,38.96,42483
-76.41,38.96,42135
-76.11,38.96,42485
-75.81,38.96,42486
-75.51,38.96,42835
-75.21,38.96,42487
-74.91,38.96,43186
-74.61,38.96,43186
-74.31,38.96,NA
-74.01,38.96,NA
-73.71,38.96,NA
-73.41,38.96,NA
-73.11,38.96,NA
-72.81,38.96,NA
-72.51,38.96,NA
-72.21,38.96,NA
-71.91,38.96,NA
-71.61,38.96,NA
-71.31,38.96,NA
-71.01,38.96,NA
-70.71,38.96,NA
-70.41,38.96,NA
-70.11,38.96,NA
-69.81,38.96,NA
-69.51,38.96,NA
-69.21,38.96,NA
-68.91,38.96,NA
-68.61,38.96,NA
-68.31,38.96,NA
-68.01,38.96,NA
-67.71,38.96,NA
-67.41,38.96,NA
-67.11,38.96,NA
-124.71,39.26,NA
-124.41,39.26,NA
-124.11,39.26,NA
-123.81,39.26,38520
-123.51,39.26,38520
-123.21,39.26,38521
-122.91,39.26,38522
-122.61,39.26,38523
-122.31,39.26,38174
-122.01,39.26,38175
-121.71,39.26,38176
-121.41,39.26,38177
-121.11,39.26,38178
-120.81,39.26,37829
-120.51,39.26,37830
-120.21,39.26,37831
-119.91,39.26,37832
-119.61,39.26,37833
-119.31,39.26,37833
-119.01,39.26,37834
-118.71,39.26,37835
-118.41,39.26,37487
-118.11,39.26,37488
-117.81,39.26,37488
-117.51,39.26,37489
-117.21,39.26,37490
-116.91,39.26,37491
-116.61,39.26,37492
-116.31,39.26,37492
-116.01,39.26,37493
-115.71,39.26,37145
-115.41,39.26,37146
-115.11,39.26,37147
-114.81,39.26,37147
-114.51,39.26,37148
-114.21,39.26,37149
-113.91,39.26,37150
-113.61,39.26,37151
-113.31,39.26,37152
-113.01,39.26,37152
-112.71,39.26,37153
-112.41,39.26,37154
-112.11,39.26,37155
-111.81,39.26,37156
-111.51,39.26,36807
-111.21,39.26,36808
-110.91,39.26,36809
-110.61,39.26,36810
-110.31,39.26,36811
-110.01,39.26,36811
-109.71,39.26,36812
-109.41,39.26,36813
-109.11,39.26,36814
-108.81,39.26,36815
-108.51,39.26,36815
-108.21,39.26,36816
-107.91,39.26,36817
-107.61,39.26,36818
-107.31,39.26,36819
-107.01,39.26,36819
-106.71,39.26,36820
-106.41,39.26,36821
-106.11,39.26,36822
-105.81,39.26,36823
-105.51,39.26,36824
-105.21,39.26,36824
-104.91,39.26,36825
-104.61,39.26,36826
-104.31,39.26,36827
-104.01,39.26,36828
-103.71,39.26,36828
-103.41,39.26,36829
-103.11,39.26,36830
-102.81,39.26,36831
-102.51,39.26,36832
-102.21,39.26,37181
-101.91,39.26,37182
-101.61,39.26,37183
-101.31,39.26,37184
-101.01,39.26,37185
-100.71,39.26,37185
-100.41,39.26,37186
-100.11,39.26,37187
-99.81,39.26,37188
-99.51,39.26,37189
-99.21,39.26,37189
-98.91,39.26,37190
-98.61,39.26,37191
-98.31,39.26,37192
-98.01,39.26,37542
-97.71,39.26,37542
-97.41,39.26,37543
-97.11,39.26,37544
-96.81,39.26,37545
-96.51,39.26,37546
-96.21,39.26,37547
-95.91,39.26,37547
-95.61,39.26,37548
-95.31,39.26,37898
-95.01,39.26,37899
-94.71,39.26,37899
-94.41,39.26,37900
-94.11,39.26,37901
-93.81,39.26,37902
-93.51,39.26,37903
-93.21,39.26,38252
-92.91,39.26,38253
-92.61,39.26,38254
-92.31,39.26,38255
-92.01,39.26,38256
-91.71,39.26,38256
-91.41,39.26,38257
-91.11,39.26,38607
-90.81,39.26,38608
-90.51,39.26,38609
-90.21,39.26,38609
-89.91,39.26,38610
-89.61,39.26,38960
-89.31,39.26,38961
-89.01,39.26,38962
-88.71,39.26,38962
-88.41,39.26,38963
-88.11,39.26,38964
-87.81,39.26,39314
-87.51,39.26,39314
-87.21,39.26,39315
-86.91,39.26,39316
-86.61,39.26,39666
-86.31,39.26,39667
-86.01,39.26,39667
-85.71,39.26,39668
-85.41,39.26,39669
-85.11,39.26,40019
-84.81,39.26,40019
-84.51,39.26,40020
-84.21,39.26,40021
-83.91,39.26,40371
-83.61,39.26,40372
-83.31,39.26,40372
-83.01,39.26,40373
-82.71,39.26,40723
-82.41,39.26,40724
-82.11,39.26,40724
-81.81,39.26,40725
-81.51,39.26,41075
-81.21,39.26,41076
-80.91,39.26,41076
-80.61,39.26,41426
-80.31,39.26,41427
-80.01,39.26,41428
-79.71,39.26,41429
-79.41,39.26,41778
-79.11,39.26,41779
-78.81,39.26,41780
-78.51,39.26,42129
-78.21,39.26,42130
-77.91,39.26,42131
-77.61,39.26,42132
-77.31,39.26,42481
-77.01,39.26,42482
-76.71,39.26,42483
-76.41,39.26,42832
-76.11,39.26,42834
-75.81,39.26,42834
-75.51,39.26,42835
-75.21,39.26,43534
-74.91,39.26,43534
-74.61,39.26,43535
-74.31,39.26,43535
-74.01,39.26,NA
-73.71,39.26,NA
-73.41,39.26,NA
-73.11,39.26,NA
-72.81,39.26,NA
-72.51,39.26,NA
-72.21,39.26,NA
-71.91,39.26,NA
-71.61,39.26,NA
-71.31,39.26,NA
-71.01,39.26,NA
-70.71,39.26,NA
-70.41,39.26,NA
-70.11,39.26,NA
-69.81,39.26,NA
-69.51,39.26,NA
-69.21,39.26,NA
-68.91,39.26,NA
-68.61,39.26,NA
-68.31,39.26,NA
-68.01,39.26,NA
-67.71,39.26,NA
-67.41,39.26,NA
-67.11,39.26,NA
-124.71,39.56,NA
-124.41,39.56,NA
-124.11,39.56,NA
-123.81,39.56,38869
-123.51,39.56,38870
-123.21,39.56,38870
-122.91,39.56,38871
-122.61,39.56,38523
-122.31,39.56,38524
-122.01,39.56,38525
-121.71,39.56,38525
-121.41,39.56,38526
-121.11,39.56,38527
-120.81,39.56,38528
-120.51,39.56,38179
-120.21,39.56,38180
-119.91,39.56,38181
-119.61,39.56,38182
-119.31,39.56,38183
-119.01,39.56,38183
-118.71,39.56,38184
-118.41,39.56,37836
-118.11,39.56,37837
-117.81,39.56,37838
-117.51,39.56,37838
-117.21,39.56,37839
-116.91,39.56,37840
-116.61,39.56,37841
-116.31,39.56,37842
-116.01,39.56,37842
-115.71,39.56,37494
-115.41,39.56,37495
-115.11,39.56,37496
-114.81,39.56,37497
-114.51,39.56,37497
-114.21,39.56,37498
-113.91,39.56,37499
-113.61,39.56,37500
-113.31,39.56,37501
-113.01,39.56,37501
-112.71,39.56,37502
-112.41,39.56,37503
-112.11,39.56,37504
-111.81,39.56,37505
-111.51,39.56,37156
-111.21,39.56,37157
-110.91,39.56,37158
-110.61,39.56,37159
-110.31,39.56,37160
-110.01,39.56,37160
-109.71,39.56,37161
-109.41,39.56,37162
-109.11,39.56,37163
-108.81,39.56,37164
-108.51,39.56,37164
-108.21,39.56,37165
-107.91,39.56,37166
-107.61,39.56,37167
-107.31,39.56,37168
-107.01,39.56,37168
-106.71,39.56,37169
-106.41,39.56,37170
-106.11,39.56,37171
-105.81,39.56,37172
-105.51,39.56,37173
-105.21,39.56,37173
-104.91,39.56,37174
-104.61,39.56,37175
-104.31,39.56,37176
-104.01,39.56,37177
-103.71,39.56,37177
-103.41,39.56,37178
-103.11,39.56,37179
-102.81,39.56,37180
-102.51,39.56,37181
-102.21,39.56,37530
-101.91,39.56,37531
-101.61,39.56,37532
-101.31,39.56,37533
-101.01,39.56,37534
-100.71,39.56,37534
-100.41,39.56,37535
-100.11,39.56,37536
-99.81,39.56,37537
-99.51,39.56,37538
-99.21,39.56,37538
-98.91,39.56,37539
-98.61,39.56,37540
-98.31,39.56,37541
-98.01,39.56,37891
-97.71,39.56,37891
-97.41,39.56,37892
-97.11,39.56,37893
-96.81,39.56,37894
-96.51,39.56,37895
-96.21,39.56,37895
-95.91,39.56,37896
-95.61,39.56,37897
-95.31,39.56,38247
-95.01,39.56,38248
-94.71,39.56,38248
-94.41,39.56,38249
-94.11,39.56,38250
-93.81,39.56,38251
-93.51,39.56,38252
-93.21,39.56,38601
-92.91,39.56,38602
-92.61,39.56,38603
-92.31,39.56,38604
-92.01,39.56,38604
-91.71,39.56,38605
-91.41,39.56,38606
-91.11,39.56,38956
-90.81,39.56,38957
-90.51,39.56,38957
-90.21,39.56,38958
-89.91,39.56,38959
-89.61,39.56,38960
-89.31,39.56,39309
-89.01,39.56,39310
-88.71,39.56,39311
-88.41,39.56,39312
-88.11,39.56,39313
-87.81,39.56,39662
-87.51,39.56,39663
-87.21,39.56,39664
-86.91,39.56,39665
-86.61,39.56,39666
-86.31,39.56,40015
-86.01,39.56,40016
-85.71,39.56,40017
-85.41,39.56,40018
-85.11,39.56,40367
-84.81,39.56,40368
-84.51,39.56,40369
-84.21,39.56,40370
-83.91,39.56,40719
-83.61,39.56,40720
-83.31,39.56,40721
-83.01,39.56,40722
-82.71,39.56,41071
-82.41,39.56,41072
-82.11,39.56,41073
-81.81,39.56,41074
-81.51,39.56,41424
-81.21,39.56,41424
-80.91,39.56,41425
-80.61,39.56,41426
-80.31,39.56,41776
-80.01,39.56,41776
-79.71,39.56,41777
-79.41,39.56,42127
-79.11,39.56,42128
-78.81,39.56,42128
-78.51,39.56,42478
-78.21,39.56,42479
-77.91,39.56,42480
-77.61,39.56,42829
-77.31,39.56,42830
-77.01,39.56,42831
-76.71,39.56,42832
-76.41,39.56,43181
-76.11,39.56,43182
-75.81,39.56,43183
-75.51,39.56,43532
-75.21,39.56,43533
-74.91,39.56,43534
-74.61,39.56,43884
-74.31,39.56,43884
-74.01,39.56,NA
-73.71,39.56,NA
-73.41,39.56,NA
-73.11,39.56,NA
-72.81,39.56,NA
-72.51,39.56,NA
-72.21,39.56,NA
-71.91,39.56,NA
-71.61,39.56,NA
-71.31,39.56,NA
-71.01,39.56,NA
-70.71,39.56,NA
-70.41,39.56,NA
-70.11,39.56,NA
-69.81,39.56,NA
-69.51,39.56,NA
-69.21,39.56,NA
-68.91,39.56,NA
-68.61,39.56,NA
-68.31,39.56,NA
-68.01,39.56,NA
-67.71,39.56,NA
-67.41,39.56,NA
-67.11,39.56,NA
-124.71,39.86,NA
-124.41,39.86,NA
-124.11,39.86,39218
-123.81,39.86,39218
-123.51,39.86,39219
-123.21,39.86,39220
-122.91,39.86,39220
-122.61,39.86,38872
-122.31,39.86,38873
-122.01,39.86,38874
-121.71,39.86,38875
-121.41,39.86,38875
-121.11,39.86,38876
-120.81,39.86,38877
-120.51,39.86,38529
-120.21,39.86,38529
-119.91,39.86,38530
-119.61,39.86,38531
-119.31,39.86,38532
-119.01,39.86,38533
-118.71,39.86,38533
-118.41,39.86,38185
-118.11,39.86,38186
-117.81,39.86,38187
-117.51,39.86,38188
-117.21,39.86,38188
-116.91,39.86,38189
-116.61,39.86,38190
-116.31,39.86,38191
-116.01,39.86,38192
-115.71,39.86,38192
-115.41,39.86,37844
-115.11,39.86,37845
-114.81,39.86,37846
-114.51,39.86,37846
-114.21,39.86,37847
-113.91,39.86,37848
-113.61,39.86,37849
-113.31,39.86,37850
-113.01,39.86,37850
-112.71,39.86,37851
-112.41,39.86,37852
-112.11,39.86,37853
-111.81,39.86,37854
-111.51,39.86,37854
-111.21,39.86,37506
-110.91,39.86,37507
-110.61,39.86,37508
-110.31,39.86,37509
-110.01,39.86,37509
-109.71,39.86,37510
-109.41,39.86,37511
-109.11,39.86,37512
-108.81,39.86,37513
-108.51,39.86,37513
-108.21,39.86,37514
-107.91,39.86,37515
-107.61,39.86,37516
-107.31,39.86,37517
-107.01,39.86,37517
-106.71,39.86,37518
-106.41,39.86,37519
-106.11,39.86,37520
-105.81,39.86,37521
-105.51,39.86,37521
-105.21,39.86,37522
-104.91,39.86,37523
-104.61,39.86,37524
-104.31,39.86,37525
-104.01,39.86,37525
-103.71,39.86,37526
-103.41,39.86,37527
-103.11,39.86,37528
-102.81,39.86,37529
-102.51,39.86,37878
-102.21,39.86,37879
-101.91,39.86,37880
-101.61,39.86,37881
-101.31,39.86,37882
-101.01,39.86,37882
-100.71,39.86,37883
-100.41,39.86,37884
-100.11,39.86,37885
-99.81,39.86,37886
-99.51,39.86,37886
-99.21,39.86,37887
-98.91,39.86,37888
-98.61,39.86,37889
-98.31,39.86,37890
-98.01,39.86,38239
-97.71,39.86,38240
-97.41,39.86,38241
-97.11,39.86,38242
-96.81,39.86,38243
-96.51,39.86,38243
-96.21,39.86,38244
-95.91,39.86,38245
-95.61,39.86,38246
-95.31,39.86,38596
-95.01,39.86,38596
-94.71,39.86,38597
-94.41,39.86,38598
-94.11,39.86,38599
-93.81,39.86,38600
-93.51,39.86,38600
-93.21,39.86,38950
-92.91,39.86,38951
-92.61,39.86,38952
-92.31,39.86,38952
-92.01,39.86,38953
-91.71,39.86,38954
-91.41,39.86,38955
-91.11,39.86,39305
-90.81,39.86,39305
-90.51,39.86,39306
-90.21,39.86,39307
-89.91,39.86,39308
-89.61,39.86,39657
-89.31,39.86,39658
-89.01,39.86,39659
-88.71,39.86,39660
-88.41,39.86,39661
-88.11,39.86,40010
-87.81,39.86,40011
-87.51,39.86,40012
-87.21,39.86,40013
-86.91,39.86,40014
-86.61,39.86,40363
-86.31,39.86,40364
-86.01,39.86,40365
-85.71,39.86,40366
-85.41,39.86,40366
-85.11,39.86,40716
-84.81,39.86,40717
-84.51,39.86,40718
-84.21,39.86,40718
-83.91,39.86,41068
-83.61,39.86,41069
-83.31,39.86,41070
-83.01,39.86,41070
-82.71,39.86,41420
-82.41,39.86,41421
-82.11,39.86,41422
-81.81,39.86,41423
-81.51,39.86,41772
-81.21,39.86,41773
-80.91,39.86,41774
-80.61,39.86,42123
-80.31,39.86,42124
-80.01,39.86,42125
-79.71,39.86,42126
-79.41,39.86,42475
-79.11,39.86,42476
-78.81,39.86,42477
-78.51,39.86,42478
-78.21,39.86,42827
-77.91,39.86,42828
-77.61,39.86,42829
-77.31,39.86,43179
-77.01,39.86,43179
-76.71,39.86,43180
-76.41,39.86,43530
-76.11,39.86,43531
-75.81,39.86,43531
-75.51,39.86,43881
-75.21,39.86,43882
-74.91,39.86,43883
-74.61,39.86,44232
-74.31,39.86,44233
-74.01,39.86,44233
-73.71,39.86,NA
-73.41,39.86,NA
-73.11,39.86,NA
-72.81,39.86,NA
-72.51,39.86,NA
-72.21,39.86,NA
-71.91,39.86,NA
-71.61,39.86,NA
-71.31,39.86,NA
-71.01,39.86,NA
-70.71,39.86,NA
-70.41,39.86,NA
-70.11,39.86,NA
-69.81,39.86,NA
-69.51,39.86,NA
-69.21,39.86,NA
-68.91,39.86,NA
-68.61,39.86,NA
-68.31,39.86,NA
-68.01,39.86,NA
-67.71,39.86,NA
-67.41,39.86,NA
-67.11,39.86,NA
-124.71,40.16,NA
-124.41,40.16,NA
-124.11,40.16,39567
-123.81,40.16,39567
-123.51,40.16,39568
-123.21,40.16,39569
-122.91,40.16,39570
-122.61,40.16,39221
-122.31,40.16,39222
-122.01,40.16,39223
-121.71,40.16,39224
-121.41,40.16,39225
-121.11,40.16,39225
-120.81,40.16,39226
-120.51,40.16,38878
-120.21,40.16,38879
-119.91,40.16,38879
-119.61,40.16,38880
-119.31,40.16,38881
-119.01,40.16,38882
-118.71,40.16,38883
-118.41,40.16,38534
-118.11,40.16,38535
-117.81,40.16,38536
-117.51,40.16,38537
-117.21,40.16,38537
-116.91,40.16,38538
-116.61,40.16,38539
-116.31,40.16,38540
-116.01,40.16,38541
-115.71,40.16,38541
-115.41,40.16,38193
-115.11,40.16,38194
-114.81,40.16,38195
-114.51,40.16,38196
-114.21,40.16,38196
-113.91,40.16,38197
-113.61,40.16,38198
-113.31,40.16,38199
-113.01,40.16,38200
-112.71,40.16,38200
-112.41,40.16,38201
-112.11,40.16,38202
-111.81,40.16,38203
-111.51,40.16,38204
-111.21,40.16,38204
-110.91,40.16,37856
-110.61,40.16,37857
-110.31,40.16,37858
-110.01,40.16,37859
-109.71,40.16,37859
-109.41,40.16,37860
-109.11,40.16,37861
-108.81,40.16,37862
-108.51,40.16,37863
-108.21,40.16,37863
-107.91,40.16,37864
-107.61,40.16,37865
-107.31,40.16,37866
-107.01,40.16,37866
-106.71,40.16,37867
-106.41,40.16,37868
-106.11,40.16,37869
-105.81,40.16,37870
-105.51,40.16,37870
-105.21,40.16,37871
-104.91,40.16,37872
-104.61,40.16,37873
-104.31,40.16,37874
-104.01,40.16,37874
-103.71,40.16,37875
-103.41,40.16,37876
-103.11,40.16,37877
-102.81,40.16,38227
-102.51,40.16,38227
-102.21,40.16,38228
-101.91,40.16,38229
-101.61,40.16,38230
-101.31,40.16,38231
-101.01,40.16,38231
-100.71,40.16,38232
-100.41,40.16,38233
-100.11,40.16,38234
-99.81,40.16,38235
-99.51,40.16,38235
-99.21,40.16,38236
-98.91,40.16,38237
-98.61,40.16,38238
-98.31,40.16,38588
-98.01,40.16,38588
-97.71,40.16,38589
-97.41,40.16,38590
-97.11,40.16,38591
-96.81,40.16,38591
-96.51,40.16,38592
-96.21,40.16,38593
-95.91,40.16,38594
-95.61,40.16,38595
-95.31,40.16,38944
-95.01,40.16,38945
-94.71,40.16,38946
-94.41,40.16,38947
-94.11,40.16,38948
-93.81,40.16,38948
-93.51,40.16,38949
-93.21,40.16,39299
-92.91,40.16,39300
-92.61,40.16,39300
-92.31,40.16,39301
-92.01,40.16,39302
-91.71,40.16,39303
-91.41,40.16,39304
-91.11,40.16,39653
-90.81,40.16,39654
-90.51,40.16,39655
-90.21,40.16,39656
-89.91,40.16,39657
-89.61,40.16,40006
-89.31,40.16,40007
-89.01,40.16,40008
-88.71,40.16,40009
-88.41,40.16,40009
