x,y,id,dist
-86.706703186035,40.5578994750977,41060,0.189155578613402
-84.706703186035,42.5578994750977,43855,0.189556121826307
-104.706703186035,48.5578994750977,47993,0.192584991455199
-108.706703186035,42.5578994750977,41003,0.1928977966313
-104.706703186035,44.5578994750977,43456,0.193115234375099
-102.706703186035,32.5578994750977,28805,0.193515777588409
-72.706703186035,44.5578994750977,49814,0.193927764892507
-108.706703186035,36.5578994750977,33674,0.194065093993601
-70.706703186035,46.5578994750977,52956,0.194664001464702
-76.706703186035,48.5578994750977,52940,0.194820404052798
-114.706703186035,40.5578994750977,38893,0.194824218749602
-98.706703186035,32.5578994750977,29166,0.195228576660298
-84.706703186035,36.5578994750977,36882,0.196643829345604
-118.706703186035,36.5578994750977,34344,0.196651458739993
-120.706703186035,48.5578994750977,49004,0.196743011474808
-80.706703186035,48.5578994750977,51536,0.197505950927898
-100.706703186035,26.5578994750977,21484,0.197610855102305
-78.706703186035,44.5578994750977,48055,0.197696685790795
-84.706703186035,32.5578994750977,32000,0.197834014892507
-120.706703186035,40.5578994750977,39576,0.198394775390497
-82.706703186035,38.5578994750977,39677,0.200950622558402
-88.706703186035,46.5578994750977,47681,0.201671600341896
-110.706703186035,28.5578994750977,23546,0.201930999755398
-96.706703186035,28.5578994750977,24288,0.201950073242404
-102.706703186035,28.5578994750977,23571,0.202081680297592
-116.706703186035,34.5578994750977,31556,0.202617645263395
-116.706703186035,46.5578994750977,46220,0.202644348144197
-84.706703186035,34.5578994750977,34441,0.204380035400305
-92.706703186035,44.5578994750977,44532,0.204818725586094
-100.706703186035,36.5578994750977,33696,0.205780029297493
-114.706703186035,32.5578994750977,29118,0.206748962402798
-92.706703186035,32.5578994750977,30231,0.206985473633004
-82.706703186035,40.5578994750977,42117,0.208644866943501
-112.706703186035,26.5578994750977,21096,0.209199905395604
-78.706703186035,40.5578994750977,43523,0.210491180420007
-112.706703186035,44.5578994750977,43437,0.211071014404105
-94.706703186035,44.5578994750977,44179,0.211387634277095
-88.706703186035,40.5578994750977,40706,0.211650848388807
-92.706703186035,38.5578994750977,37207,0.213359832763906
-108.706703186035,48.5578994750977,47984,0.213405609131208
-116.706703186035,32.5578994750977,29112,0.214939117431896
-106.706703186035,38.5578994750977,36122,0.215877532959297
-106.706703186035,30.5578994750977,26001,0.216236114502497
-120.706703186035,46.5578994750977,46559,0.216266632079993
-106.706703186035,44.5578994750977,43102,0.216884613037394
-102.706703186035,42.5578994750977,41018,0.217254638671605
-114.706703186035,46.5578994750977,45875,0.218193054199794
-100.706703186035,32.5578994750977,28811,0.2192649841312
-70.706703186035,48.5578994750977,55047,0.219757080077997
-98.706703186035,44.5578994750977,43471,0.219810485839801
-84.706703186035,48.5578994750977,50829,0.221050262451193
-106.706703186035,40.5578994750977,38565,0.221817016601598
-106.706703186035,36.5578994750977,33679,0.222133636474304
-112.706703186035,36.5578994750977,33662,0.222469329833807
-122.706703186035,44.5578994750977,44459,0.222537994384595
-100.706703186035,38.5578994750977,36139,0.222759246826598
-88.706703186035,42.5578994750977,42799,0.22437667846669
-104.706703186035,30.5578994750977,26008,0.224639892578193
-72.706703186035,46.5578994750977,51905,0.229415893554595
-74.706703186035,46.5578994750977,51551,0.229991912842003
-106.706703186035,26.5578994750977,21115,0.230211257935096
-84.706703186035,40.5578994750977,41414,0.230400085449389
-92.706703186035,30.5578994750977,27441,0.230651855468604
-118.706703186035,34.5578994750977,31900,0.230972290038906
-80.706703186035,40.5578994750977,42820,0.232501983642699
-110.706703186035,46.5578994750977,45885,0.234092712402301
-76.706703186035,42.5578994750977,46317,0.2357597351076
-106.706703186035,42.5578994750977,41008,0.238056182861705
-102.706703186035,48.5578994750977,47997,0.238307952881399
-112.706703186035,40.5578994750977,38549,0.239257812500391
-88.706703186035,48.5578994750977,49774,0.240379333495994
-96.706703186035,42.5578994750977,41383,0.242229461669801
-106.706703186035,34.5578994750977,31236,0.242694854735994
-104.706703186035,42.5578994750977,41013,0.245155334473104
-96.706703186035,32.5578994750977,29521,0.247364044189602
-100.706703186035,42.5578994750977,41023,0.248287200927493
-84.706703186035,44.5578994750977,46296,0.248405456543104
-90.706703186035,38.5578994750977,37562,0.249629974365092
-96.706703186035,34.5578994750977,31963,0.250221252441492
-94.706703186035,32.5578994750977,29876,0.250335693359396
-94.706703186035,48.5578994750977,49062,0.251068115234503
-80.706703186035,44.5578994750977,47353,0.251125335693203
-94.706703186035,46.5578994750977,46620,0.253425598144602
-90.706703186035,46.5578994750977,46979,0.2537612915038
-94.706703186035,30.5578994750977,27086,0.254970550536996
-104.706703186035,40.5578994750977,38571,0.255077362060305
-108.706703186035,32.5578994750977,28787,0.256626129150298
-104.706703186035,32.5578994750977,28799,0.257232666015703
-104.706703186035,24.5578994750977,18679,0.257368087768807
-92.706703186035,36.5578994750977,34766,0.257419586181598
-98.706703186035,42.5578994750977,41378,0.257659912109105
-114.706703186035,38.5578994750977,36450,0.258064270019304
-84.706703186035,38.5578994750977,39322,0.258136749267706
-72.706703186035,48.5578994750977,53996,0.259860992431605
-114.706703186035,44.5578994750977,43432,0.259944915771797
-108.706703186035,34.5578994750977,31231,0.261062622069893
-106.706703186035,32.5578994750977,28444,0.263309478760405
-96.706703186035,30.5578994750977,27079,0.263746261596804
-80.706703186035,28.5578994750977,28526,0.264919281006097
-108.706703186035,44.5578994750977,43097,0.2673950195313
-74.706703186035,48.5578994750977,53643,0.268619537353295
-78.706703186035,36.5578994750977,38991,0.269996643066499
-96.706703186035,36.5578994750977,34405,0.270706176757905
-100.706703186035,24.5578994750977,19042,0.273077011108203
-110.706703186035,44.5578994750977,43441,0.279254913330405
-102.706703186035,46.5578994750977,45904,0.279712677002301
-112.706703186035,48.5578994750977,48324,0.285278320312209
-96.706703186035,40.5578994750977,38941,0.291244506835802
-96.706703186035,38.5578994750977,36848,0.298801422118899
-108.706703186035,46.5578994750977,45540,0.303585052489993
-116.706703186035,48.5578994750977,48664,0.308032989501598
-86.706703186035,42.5578994750977,43153,0.312614440917898
-114.706703186035,30.5578994750977,26674,0.323049545288701
-68.706703186035,48.5578994750977,55400,0.328647613525604
-124.706703186035,48.5578994750977,50042,0.336509704589801
-106.706703186035,24.5578994750977,18673,0.343862533569506
